"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 05, 2020","9,089.7","9,147.7","9,152.3","9,004.9","2.08K","-0.63%"
"Jul 04, 2020","9,147.7","9,073.9","9,203.5","9,060.0","1.13K","0.81%"
"Jul 03, 2020","9,073.9","9,100.0","9,135.5","9,058.1","1.09K","-0.29%"
"Jul 02, 2020","9,100.0","9,239.9","9,266.1","8,950.2","3.79K","-1.51%"
"Jul 01, 2020","9,239.9","9,150.6","9,298.0","9,109.5","2.19K","0.98%"
"Jun 30, 2020","9,150.6","9,194.4","9,206.5","9,077.1","1.83K","-0.48%"
"Jun 29, 2020","9,194.4","9,127.8","9,242.1","9,030.2","3.64K","0.73%"
"Jun 28, 2020","9,127.8","9,015.3","9,193.2","8,949.4","2.11K","1.25%"
"Jun 27, 2020","9,015.3","9,173.1","9,199.5","8,857.3","3.37K","-1.72%"
"Jun 26, 2020","9,173.1","9,257.0","9,299.0","9,054.1","3.69K","-0.91%"
"Jun 25, 2020","9,257.0","9,312.1","9,344.0","9,012.7","5.55K","-0.59%"
"Jun 24, 2020","9,312.1","9,635.1","9,684.1","9,222.3","5.52K","-3.35%"
"Jun 23, 2020","9,635.1","9,697.7","9,724.0","9,594.7","3.42K","-0.65%"
"Jun 22, 2020","9,697.7","9,298.1","9,794.2","9,285.2","5.88K","4.30%"
"Jun 21, 2020","9,298.1","9,371.3","9,431.1","9,292.1","1.34K","-0.78%"
"Jun 20, 2020","9,371.3","9,315.5","9,401.0","9,178.6","1.87K","0.60%"
"Jun 19, 2020","9,315.5","9,400.0","9,439.9","9,241.8","2.62K","-0.90%"
"Jun 18, 2020","9,400.0","9,473.3","9,496.4","9,287.2","1.66K","-0.77%"
"Jun 17, 2020","9,473.3","9,534.4","9,566.0","9,261.3","3.14K","-0.64%"
"Jun 16, 2020","9,534.4","9,435.0","9,589.9","9,388.1","3.44K","1.07%"
"Jun 15, 2020","9,433.9","9,344.8","9,510.0","8,914.9","10.16K","0.95%"
"Jun 14, 2020","9,345.4","9,480.9","9,486.0","9,262.0","2.69K","-1.43%"
"Jun 13, 2020","9,480.8","9,468.3","9,498.2","9,363.6","1.85K","0.13%"
"Jun 12, 2020","9,468.3","9,272.2","9,544.0","9,246.0","5.05K","2.11%"
"Jun 11, 2020","9,272.2","9,898.8","9,972.8","9,088.6","15.78K","-6.33%"
"Jun 10, 2020","9,898.8","9,771.9","10,004.0","9,699.3","4.46K","1.31%"
"Jun 09, 2020","9,770.8","9,784.4","9,875.9","9,582.1","3.40K","-0.13%"
"Jun 08, 2020","9,783.2","9,747.1","9,800.0","9,650.4","2.36K","0.38%"
"Jun 07, 2020","9,746.3","9,668.4","9,814.0","9,402.3","4.71K","0.81%"
"Jun 06, 2020","9,668.4","9,620.4","9,733.0","9,552.6","1.95K","0.50%"
"Jun 05, 2020","9,620.5","9,790.7","9,861.8","9,620.5","3.62K","-1.74%"
"Jun 04, 2020","9,790.7","9,672.0","9,882.1","9,477.0","4.28K","1.23%"
"Jun 03, 2020","9,672.0","9,530.0","9,684.0","9,400.0","2.66K","1.49%"
"Jun 02, 2020","9,530.0","10,221.0","10,242.0","9,197.4","21.47K","-6.76%"
"Jun 01, 2020","10,221.0","9,452.1","10,390.0","9,421.8","13.43K","8.13%"
"May 31, 2020","9,452.1","9,706.4","9,707.2","9,402.6","3.69K","-2.62%"
"May 30, 2020","9,706.4","9,426.2","9,742.0","9,338.0","6.16K","2.97%"
"May 29, 2020","9,426.2","9,589.3","9,618.5","9,352.3","3.88K","-1.70%"
"May 28, 2020","9,589.3","9,210.3","9,629.6","9,121.7","7.63K","4.11%"
"May 27, 2020","9,210.3","8,845.5","9,225.0","8,822.8","5.46K","4.12%"
"May 26, 2020","8,845.5","8,902.0","9,013.3","8,705.0","3.94K","-0.63%"
"May 25, 2020","8,902.0","8,711.5","8,960.8","8,628.6","5.61K","2.19%"
"May 24, 2020","8,711.5","9,174.6","9,300.0","8,700.0","6.73K","-5.05%"
"May 23, 2020","9,174.6","9,162.4","9,304.0","9,088.6","2.45K","0.13%"
"May 22, 2020","9,162.4","9,059.5","9,257.3","8,935.5","3.83K","1.14%"
"May 21, 2020","9,059.5","9,502.0","9,564.0","8,821.4","11.34K","-4.66%"
"May 20, 2020","9,502.0","9,770.1","9,840.6","9,305.1","9.60K","-2.74%"
"May 19, 2020","9,770.1","9,714.8","9,877.5","9,470.2","5.59K","0.57%"
"May 18, 2020","9,714.8","9,668.2","9,941.1","9,462.4","9.20K","0.48%"
"May 17, 2020","9,668.2","9,388.0","9,877.7","9,334.2","9.66K","2.98%"
"May 16, 2020","9,388.0","9,313.3","9,580.0","9,224.0","4.16K","0.80%"
"May 15, 2020","9,313.3","9,791.0","9,836.5","9,133.6","11.34K","-4.88%"
"May 14, 2020","9,791.0","9,312.0","9,937.8","9,267.5","12.87K","5.14%"
"May 13, 2020","9,312.0","8,811.4","9,403.2","8,799.5","9.89K","5.68%"
"May 12, 2020","8,811.4","8,555.0","8,967.0","8,526.6","5.65K","3.00%"
"May 11, 2020","8,555.0","8,726.0","9,135.8","8,211.1","20.56K","-1.96%"
"May 10, 2020","8,726.0","9,537.7","9,557.5","8,107.4","26.50K","-8.51%"
"May 09, 2020","9,537.9","9,792.2","9,900.0","9,499.0","8.26K","-2.60%"
"May 08, 2020","9,792.8","9,991.0","10,025.0","9,713.8","12.20K","-1.87%"
"May 07, 2020","9,979.6","9,150.4","10,045.0","9,050.0","19.87K","8.97%"
"May 06, 2020","9,157.9","9,020.0","9,415.1","8,918.3","8.73K","1.53%"
"May 05, 2020","9,020.1","8,871.2","9,119.8","8,770.9","7.71K","1.74%"
"May 04, 2020","8,865.8","8,901.6","8,959.0","8,535.0","9.32K","-0.38%"
"May 03, 2020","8,899.8","8,982.3","9,198.0","8,738.5","9.72K","-0.92%"
"May 02, 2020","8,982.3","8,822.9","8,999.0","8,763.0","5.09K","1.81%"
"May 01, 2020","8,822.9","8,630.8","9,069.9","8,630.8","7.92K","2.17%"
"Apr 30, 2020","8,635.3","8,773.8","9,438.8","8,416.0","29.83K","-1.57%"
"Apr 29, 2020","8,773.3","7,750.7","8,918.0","7,706.1","30.21K","13.12%"
